id,url
250,https://www.jonesroadbeauty.com/pages/fragrance-trojan-nosub
251,https://try.everymanjack.com/marvel-collectors-gfs-1/
252,https://hollowsocks.com/pages/a19-boot-sock
253,https://get.harperwilde.com/a1-5-reasons
254,https://start.ritual.com/vitamins-for-pregnancy/5
255,https://buy.nomnomnow.com/fresh-offer/
256,https://mudwtr.com/pages/9-reasons-to-ditch-your-coffee-and-try-mud-wtr
257,https://mudwtr.com/pages/rise
258,https://supply.co/pages/starter-set-offer
259,https://discover.thefarmersdog.com/fbleadgen-evergreen
260,http://hiyahealth.com/pages/hiya-quiz
261,http://try.immieats.com/lpsocial
262,http://lp.hoox.co/pela/
263,http://shop.takearecess.co/recess-mood
264,http://thejellybee.com/pages/landing-page
265,http://atlasbars.com/pages/30-day-ultimate-starter
266,https://shop.skinpharm.com/youth-serum/
267,http://modernfertility.com/welcome-2
268,http://get.poopourri.com/best-smellers
269,http://getbevel.com/l/shave-kit
270,http://get.carawayhome.co/shop-caraway-cookware-set/
271,http://perfectketo.com/keto-collagen-lp
272,http://taika.co/products/pumpkin-spice-latte/
273,http://nutrafol.com/quiz
274,http://propercloth.com/get-started/create-a-5p-pants-size
275,http://helloyumi.com/lp/9-reasons-to-try-at-half-off-fb
276,http://ouraring.com/lindseyvonn
277,http://honest.com/diapers-wipes-builder
278,http://sunbasket.com/try/90off-healthy-delivered
279,http://harrys.com/go/fb-pro-psb
280,http://lp.sbrands.co/itl
281,http://start.buywow.com/apple-cider-vinegar-shampoo-conditioner-bundle
282,http://get.wanderingbearcoffee.com/why-cold-brew/21
283,http://free.okoliving.com/yogarugs
284,http://refer.everlywell.com/paid-social
285,http://discover.lastobject.com/cotton-qtips-and-swabs
286,http://promo.thepetlabco.com/mjx_pbc_balm
287,http://try-us.whogivesacrap.org/coffee
288,http://try.felixgray.com/back-to-wherever
289,http://send.urbanstems.com/why-urbanstems-is-the-best-way-to-brighten-someones-day
290,http://eat.thinkjinx.com/why-jinx-01
291,http://shop.getprepd.com/castironskillet
292,http://try.nicks.com/ice-cream-sandwich
293,http://get.dia.com/are-you-struggling-to-find-clothes-you-love
294,http://get.hubblecontacts.com/want-to-simplify-your-contact-lenses
295,http://try.catperson.com/why-we-created-cat-person
296,http://get.tovala.com/smart
297,http://try.froghollow.com/farm-box-membership
298,http://start.primallypure.com/deodorant-comparison
299,http://my.ceremonia.com/oil-mist
300,
301,http://startyourjourney.bluejaybikes.com/choose-your-color-fb
302,http://get.prose.com/changing-haircare/a
303,http://chef.greenchef.com/plans
304,http://go.joolies.com/moms
305,http://luxe.glamseamless.com/halo-band-2-0
306,http://try.beekeepersnaturals.com/blxr_fb1
307,http://get.everyplate.com/sale179
308,http://try.literati.com/book-clubs-cheryl-strayed
309,http://try.deskview.co/offer
310,http://drink.sunwink.com/mocktail-tonic-pack
311,http://get.weezietowels.com/towel-bundles
312,http://love.drcuddles.com/advertorial-5-dental-spray
313,http://discover.elysiumhealth.com/time
314,http://subscribe.birchbox.com/6monthdeal30
315,http://dreamland.remihq.com/c/2
316,http://learn.lovevery.com/f
317,http://shop.glamnetic.com/on-the-go-glam
318,http://style.fabletics.com/dmg/8A0F23
319,http://get.nebia.com/nebia-by-moen-quattro
320,http://start.branchfurniture.com/shopnow
321,http://try.mylaughland.com/lp-whiteningkit-10off
